2026-02-28 12:01:30 | USER=admin | ROLE=admin | PATH=/admin/users | DECISION=ALLOW | TRUST=100
2026-02-28 12:01:31 | USER=admin | ROLE=admin | PATH=/dashboard | DECISION=ALLOW | TRUST=100
2026-02-28 12:01:33 | USER=admin | ROLE=admin | PATH=/admin/users/add | DECISION=ALLOW | TRUST=100
2026-02-28 12:02:57 | USER=admin | ROLE=admin | PATH=/dashboard | DECISION=ALLOW | TRUST=100
2026-02-28 12:02:58 | USER=admin | ROLE=admin | PATH=/admin/users/add | DECISION=ALLOW | TRUST=100
2026-02-28 12:03:02 | USER=admin | ROLE=admin | PATH=/admin/users/add | DECISION=ALLOW | TRUST=100
2026-02-28 12:05:16 | USER=admin | ROLE=admin | PATH=/.well-known/appspecific/com.chrome.devtools.json | DECISION=DENY_RBAC | TRUST=85
2026-02-28 12:05:16 | USER=admin | ROLE=admin | PATH=/restricted | DECISION=DENY_RBAC | TRUST=70
2026-02-28 12:05:16 | USER=admin | ROLE=admin | PATH=/restricted | DECISION=DENY_RBAC | TRUST=55
2026-02-28 12:05:16 | USER=admin | ROLE=admin | PATH=/restricted | DECISION=DENY_RBAC | TRUST=40
2026-02-28 12:05:16 | USER=admin | ROLE=admin | PATH=/restricted | DECISION=DENY_RBAC | TRUST=25
2026-02-28 12:07:53 | USER=admin | ROLE=admin | PATH=/dashboard | DECISION=ALLOW | TRUST=100
2026-02-28 12:07:54 | USER=admin | ROLE=admin | PATH=/admin/users/add | DECISION=ALLOW | TRUST=100
2026-02-28 12:12:27 | USER=admin | ROLE=admin | PATH=/dashboard | DECISION=ALLOW | TRUST=100
2026-02-28 12:12:28 | USER=admin | ROLE=admin | PATH=/admin/users/add | DECISION=ALLOW | TRUST=100
2026-02-28 12:14:07 | USER=admin | ROLE=admin | PATH=/admin/users/add | DECISION=ALLOW | TRUST=100
2026-02-28 12:14:17 | USER=admin | ROLE=admin | PATH=/dashboard | DECISION=ALLOW | TRUST=100
2026-02-28 12:14:18 | USER=admin | ROLE=admin | PATH=/admin/users/add | DECISION=ALLOW | TRUST=100
2026-02-28 12:15:38 | USER=admin | ROLE=admin | PATH=/dashboard | DECISION=ALLOW | TRUST=100
2026-02-28 12:15:39 | USER=admin | ROLE=admin | PATH=/admin/users/add | DECISION=ALLOW | TRUST=100
2026-02-28 12:15:44 | USER=admin | ROLE=admin | PATH=/dashboard | DECISION=ALLOW | TRUST=100
2026-02-28 12:15:45 | USER=admin | ROLE=admin | PATH=/admin/users/add | DECISION=ALLOW | TRUST=100
2026-02-28 12:15:47 | USER=admin | ROLE=admin | PATH=/dashboard | DECISION=ALLOW | TRUST=100
2026-02-28 12:15:48 | USER=admin | ROLE=admin | PATH=/admin/users | DECISION=ALLOW | TRUST=100
2026-02-28 12:15:51 | USER=admin | ROLE=admin | PATH=/admin/users/delete/3 | DECISION=ALLOW | TRUST=100
2026-02-28 12:15:51 | USER=admin | ROLE=admin | PATH=/admin/users | DECISION=ALLOW | TRUST=100
2026-02-28 12:15:53 | USER=admin | ROLE=admin | PATH=/admin/users/delete/2 | DECISION=ALLOW | TRUST=100
2026-02-28 12:15:53 | USER=admin | ROLE=admin | PATH=/admin/users | DECISION=ALLOW | TRUST=100
2026-02-28 12:15:53 | USER=admin | ROLE=admin | PATH=/logout | DECISION=DENY_RBAC | TRUST=85
2026-02-28 12:15:53 | USER=admin | ROLE=admin | PATH=/restricted | DECISION=DENY_RBAC | TRUST=70
2026-02-28 12:15:53 | USER=admin | ROLE=admin | PATH=/restricted | DECISION=DENY_RBAC | TRUST=55
2026-02-28 12:15:53 | USER=admin | ROLE=admin | PATH=/restricted | DECISION=DENY_RBAC | TRUST=40
2026-02-28 12:15:53 | USER=admin | ROLE=admin | PATH=/restricted | DECISION=DENY_RBAC | TRUST=25
2026-02-28 12:27:22 | USER=admin | ROLE=admin | PATH=/dashboard | DECISION=ALLOW | TRUST=100
2026-02-28 12:27:30 | USER=admin | ROLE=admin | PATH=/admin/trust_management | DECISION=ALLOW | TRUST=100
2026-02-28 12:27:32 | USER=admin | ROLE=admin | PATH=/admin/reset_trust/1 | DECISION=ALLOW | TRUST=100
2026-02-28 12:27:32 | USER=admin | ROLE=admin | PATH=/admin/trust_management | DECISION=ALLOW | TRUST=100
2026-02-28 12:27:33 | USER=admin | ROLE=admin | PATH=/admin/trust_management | DECISION=ALLOW | TRUST=100
2026-02-28 12:39:28 | USER=admin | ROLE=admin | PATH=/dashboard | DECISION=ALLOW | TRUST=100
2026-02-28 12:39:29 | USER=admin | ROLE=admin | PATH=/admin/users | DECISION=ALLOW | TRUST=100
2026-02-28 12:39:33 | USER=admin | ROLE=admin | PATH=/dashboard | DECISION=ALLOW | TRUST=100
2026-02-28 12:39:34 | USER=admin | ROLE=admin | PATH=/admin/users/add | DECISION=ALLOW | TRUST=100
2026-02-28 12:40:11 | USER=admin | ROLE=admin | PATH=/admin/users/add | DECISION=ALLOW | TRUST=100
2026-02-28 12:40:11 | USER=admin | ROLE=admin | PATH=/admin/users | DECISION=ALLOW | TRUST=100
2026-02-28 12:40:14 | USER=admin | ROLE=admin | PATH=/dashboard | DECISION=ALLOW | TRUST=100
2026-02-28 12:40:15 | USER=admin | ROLE=admin | PATH=/admin/users/add | DECISION=ALLOW | TRUST=100
2026-02-28 12:41:33 | USER=admin | ROLE=admin | PATH=/admin/users/add | DECISION=ALLOW | TRUST=100
2026-02-28 12:41:33 | USER=admin | ROLE=admin | PATH=/admin/users | DECISION=ALLOW | TRUST=100
2026-02-28 12:41:37 | USER=admin | ROLE=admin | PATH=/dashboard | DECISION=ALLOW | TRUST=100
2026-02-28 12:41:39 | USER=admin | ROLE=admin | PATH=/admin/users/add | DECISION=ALLOW | TRUST=100
2026-02-28 12:42:18 | USER=admin | ROLE=admin | PATH=/admin/users/add | DECISION=ALLOW | TRUST=100
2026-02-28 12:42:18 | USER=admin | ROLE=admin | PATH=/admin/users | DECISION=ALLOW | TRUST=100
2026-02-28 12:42:26 | USER=admin | ROLE=admin | PATH=/dashboard | DECISION=ALLOW | TRUST=100
2026-02-28 12:42:30 | USER=admin | ROLE=admin | PATH=/admin/change_requests | DECISION=ALLOW | TRUST=100
2026-02-28 12:42:31 | USER=admin | ROLE=admin | PATH=/dashboard | DECISION=ALLOW | TRUST=100
2026-02-28 12:42:31 | USER=admin | ROLE=admin | PATH=/logout | DECISION=DENY_RBAC | TRUST=85
2026-02-28 12:42:31 | USER=admin | ROLE=admin | PATH=/restricted | DECISION=DENY_RBAC | TRUST=70
2026-02-28 12:42:31 | USER=admin | ROLE=admin | PATH=/restricted | DECISION=DENY_RBAC | TRUST=55
2026-02-28 12:42:31 | USER=admin | ROLE=admin | PATH=/restricted | DECISION=DENY_RBAC | TRUST=40
2026-02-28 12:42:31 | USER=admin | ROLE=admin | PATH=/restricted | DECISION=DENY_RBAC | TRUST=25
2026-02-28 12:44:15 | USER=john | ROLE=faculty | PATH=/dashboard | DECISION=ALLOW | TRUST=100
2026-02-28 12:45:22 | USER=john | ROLE=faculty | PATH=/faculty/assignments | DECISION=ALLOW | TRUST=100
2026-02-28 12:45:27 | USER=john | ROLE=faculty | PATH=/logout | DECISION=DENY_RBAC | TRUST=85
2026-02-28 12:45:27 | USER=john | ROLE=faculty | PATH=/restricted | DECISION=DENY_RBAC | TRUST=70
2026-02-28 12:45:27 | USER=john | ROLE=faculty | PATH=/restricted | DECISION=DENY_RBAC | TRUST=55
2026-02-28 12:45:27 | USER=john | ROLE=faculty | PATH=/restricted | DECISION=DENY_RBAC | TRUST=40
2026-02-28 12:45:27 | USER=john | ROLE=faculty | PATH=/restricted | DECISION=DENY_RBAC | TRUST=25
2026-02-28 12:46:44 | USER=admin | ROLE=admin | PATH=/dashboard | DECISION=ALLOW | TRUST=100
2026-02-28 12:46:46 | USER=admin | ROLE=admin | PATH=/admin/trust_management | DECISION=ALLOW | TRUST=100
2026-02-28 12:46:48 | USER=admin | ROLE=admin | PATH=/admin/reset_trust/1 | DECISION=ALLOW | TRUST=100
2026-02-28 12:46:48 | USER=admin | ROLE=admin | PATH=/admin/trust_management | DECISION=ALLOW | TRUST=100
2026-02-28 12:46:51 | USER=admin | ROLE=admin | PATH=/dashboard | DECISION=ALLOW | TRUST=100
2026-02-28 12:46:52 | USER=admin | ROLE=admin | PATH=/admin/users/add | DECISION=ALLOW | TRUST=100
2026-02-28 12:47:03 | USER=admin | ROLE=admin | PATH=/dashboard | DECISION=ALLOW | TRUST=100
2026-02-28 12:47:23 | USER=admin | ROLE=admin | PATH=/admin/classes | DECISION=ALLOW | TRUST=100
2026-02-28 12:47:27 | USER=admin | ROLE=admin | PATH=/admin/classes/delete/3 | DECISION=ALLOW | TRUST=100
2026-02-28 12:47:27 | USER=admin | ROLE=admin | PATH=/admin/classes | DECISION=ALLOW | TRUST=100
2026-02-28 12:48:59 | USER=admin | ROLE=admin | PATH=/dashboard | DECISION=ALLOW | TRUST=100
2026-02-28 12:49:01 | USER=admin | ROLE=admin | PATH=/admin/trust_management | DECISION=ALLOW | TRUST=100
2026-02-28 12:49:03 | USER=admin | ROLE=admin | PATH=/admin/reset_trust/1 | DECISION=ALLOW | TRUST=100
2026-02-28 12:49:03 | USER=admin | ROLE=admin | PATH=/admin/trust_management | DECISION=ALLOW | TRUST=100
2026-02-28 12:49:04 | USER=admin | ROLE=admin | PATH=/dashboard | DECISION=ALLOW | TRUST=100
2026-02-28 12:49:06 | USER=admin | ROLE=admin | PATH=/admin/classes | DECISION=ALLOW | TRUST=100
2026-02-28 12:49:07 | USER=admin | ROLE=admin | PATH=/admin/classes/add | DECISION=ALLOW | TRUST=100
2026-02-28 12:49:20 | USER=admin | ROLE=admin | PATH=/admin/classes/add | DECISION=ALLOW | TRUST=100
2026-02-28 12:49:20 | USER=admin | ROLE=admin | PATH=/admin/classes | DECISION=ALLOW | TRUST=100
2026-02-28 12:49:20 | USER=admin | ROLE=admin | PATH=/logout | DECISION=DENY_RBAC | TRUST=85
2026-02-28 12:49:20 | USER=admin | ROLE=admin | PATH=/restricted | DECISION=DENY_RBAC | TRUST=70
2026-02-28 12:49:20 | USER=admin | ROLE=admin | PATH=/restricted | DECISION=DENY_RBAC | TRUST=55
2026-02-28 12:49:20 | USER=admin | ROLE=admin | PATH=/restricted | DECISION=DENY_RBAC | TRUST=40
2026-02-28 12:49:20 | USER=admin | ROLE=admin | PATH=/restricted | DECISION=DENY_RBAC | TRUST=25
2026-02-28 12:55:25 | USER=admin | ROLE=admin | PATH=/dashboard | DECISION=ALLOW | TRUST=100
2026-02-28 12:55:33 | USER=admin | ROLE=admin | PATH=/admin/logs | DECISION=ALLOW | TRUST=100
2026-02-28 12:55:40 | USER=admin | ROLE=admin | PATH=/dashboard | DECISION=ALLOW | TRUST=100
2026-02-28 12:55:42 | USER=admin | ROLE=admin | PATH=/admin/grievances | DECISION=ALLOW | TRUST=100
2026-02-28 12:55:44 | USER=admin | ROLE=admin | PATH=/dashboard | DECISION=ALLOW | TRUST=100
2026-02-28 12:55:46 | USER=admin | ROLE=admin | PATH=/admin/classes | DECISION=ALLOW | TRUST=100
2026-02-28 12:55:57 | USER=admin | ROLE=admin | PATH=/admin/classes/enroll | DECISION=ALLOW | TRUST=100
2026-02-28 12:56:08 | USER=admin | ROLE=admin | PATH=/admin/classes/enroll | DECISION=ALLOW | TRUST=100
2026-02-28 12:56:08 | USER=admin | ROLE=admin | PATH=/admin/classes | DECISION=ALLOW | TRUST=100
2026-02-28 12:56:08 | USER=admin | ROLE=admin | PATH=/logout | DECISION=DENY_RBAC | TRUST=85
2026-02-28 12:56:08 | USER=admin | ROLE=admin | PATH=/restricted | DECISION=DENY_RBAC | TRUST=70
2026-02-28 12:56:08 | USER=admin | ROLE=admin | PATH=/restricted | DECISION=DENY_RBAC | TRUST=55
2026-02-28 12:56:08 | USER=admin | ROLE=admin | PATH=/restricted | DECISION=DENY_RBAC | TRUST=40
2026-02-28 12:56:08 | USER=admin | ROLE=admin | PATH=/restricted | DECISION=DENY_RBAC | TRUST=25
2026-02-28 12:59:57 | USER=admin | ROLE=admin | PATH=/dashboard | DECISION=ALLOW | TRUST=100
2026-02-28 12:59:59 | USER=admin | ROLE=admin | PATH=/admin/classes | DECISION=ALLOW | TRUST=100
2026-02-28 13:00:01 | USER=admin | ROLE=admin | PATH=/admin/classes/enroll | DECISION=ALLOW | TRUST=100
2026-02-28 13:00:03 | USER=admin | ROLE=admin | PATH=/admin/classes/enroll | DECISION=ALLOW | TRUST=100
2026-02-28 13:00:03 | USER=admin | ROLE=admin | PATH=/admin/classes | DECISION=ALLOW | TRUST=100
2026-02-28 13:00:07 | USER=admin | ROLE=admin | PATH=/dashboard | DECISION=ALLOW | TRUST=100
2026-02-28 13:00:09 | USER=admin | ROLE=admin | PATH=/admin/trust_management | DECISION=ALLOW | TRUST=100
2026-02-28 13:00:10 | USER=admin | ROLE=admin | PATH=/admin/reset_trust/1 | DECISION=ALLOW | TRUST=100
2026-02-28 13:00:10 | USER=admin | ROLE=admin | PATH=/admin/trust_management | DECISION=ALLOW | TRUST=100
2026-02-28 13:00:13 | USER=admin | ROLE=admin | PATH=/admin/reset_trust/1 | DECISION=ALLOW | TRUST=100
2026-02-28 13:00:13 | USER=admin | ROLE=admin | PATH=/admin/trust_management | DECISION=ALLOW | TRUST=100
2026-02-28 13:00:15 | USER=admin | ROLE=admin | PATH=/admin/reset_trust/1 | DECISION=ALLOW | TRUST=100
2026-02-28 13:00:15 | USER=admin | ROLE=admin | PATH=/admin/trust_management | DECISION=ALLOW | TRUST=100
2026-02-28 13:00:17 | USER=admin | ROLE=admin | PATH=/admin/reset_trust/1 | DECISION=ALLOW | TRUST=100
2026-02-28 13:00:17 | USER=admin | ROLE=admin | PATH=/admin/trust_management | DECISION=ALLOW | TRUST=100
2026-02-28 13:00:19 | USER=admin | ROLE=admin | PATH=/logout | DECISION=DENY_RBAC | TRUST=85
2026-02-28 13:00:19 | USER=admin | ROLE=admin | PATH=/restricted | DECISION=DENY_RBAC | TRUST=70
2026-02-28 13:00:19 | USER=admin | ROLE=admin | PATH=/restricted | DECISION=DENY_RBAC | TRUST=55
2026-02-28 13:00:19 | USER=admin | ROLE=admin | PATH=/restricted | DECISION=DENY_RBAC | TRUST=40
2026-02-28 13:00:19 | USER=admin | ROLE=admin | PATH=/restricted | DECISION=DENY_RBAC | TRUST=25
2026-02-28 13:01:16 | USER=john | ROLE=faculty | PATH=/dashboard | DECISION=ALLOW | TRUST=100
2026-02-28 13:01:22 | USER=john | ROLE=faculty | PATH=/faculty/my_classes | DECISION=ALLOW | TRUST=100
2026-02-28 13:01:29 | USER=john | ROLE=faculty | PATH=/faculty/attendance | DECISION=ALLOW | TRUST=100
2026-02-28 13:01:31 | USER=john | ROLE=faculty | PATH=/faculty/attendance | DECISION=ALLOW | TRUST=100
2026-02-28 13:01:35 | USER=john | ROLE=faculty | PATH=/faculty/attendance | DECISION=ALLOW | TRUST=100
2026-02-28 13:01:35 | USER=john | ROLE=faculty | PATH=/faculty/attendance | DECISION=ALLOW | TRUST=100
2026-02-28 13:01:40 | USER=john | ROLE=faculty | PATH=/dashboard | DECISION=ALLOW | TRUST=100
2026-02-28 13:01:41 | USER=john | ROLE=faculty | PATH=/faculty/marks | DECISION=ALLOW | TRUST=100
2026-02-28 13:01:43 | USER=john | ROLE=faculty | PATH=/faculty/marks | DECISION=ALLOW | TRUST=100
2026-02-28 13:01:55 | USER=john | ROLE=faculty | PATH=/faculty/marks | DECISION=ALLOW | TRUST=100
2026-02-28 13:01:55 | USER=john | ROLE=faculty | PATH=/faculty/marks | DECISION=ALLOW | TRUST=100
2026-02-28 13:02:03 | USER=john | ROLE=faculty | PATH=/logout | DECISION=DENY_RBAC | TRUST=85
2026-02-28 13:02:03 | USER=john | ROLE=faculty | PATH=/restricted | DECISION=DENY_RBAC | TRUST=70
2026-02-28 13:02:03 | USER=john | ROLE=faculty | PATH=/restricted | DECISION=DENY_RBAC | TRUST=55
2026-02-28 13:02:03 | USER=john | ROLE=faculty | PATH=/restricted | DECISION=DENY_RBAC | TRUST=40
2026-02-28 13:02:03 | USER=john | ROLE=faculty | PATH=/restricted | DECISION=DENY_RBAC | TRUST=25
2026-02-28 13:34:11 | USER=admin | ROLE=admin | PATH=/dashboard | DECISION=ALLOW | TRUST=100
2026-02-28 13:34:14 | USER=admin | ROLE=admin | PATH=/admin/trust_management | DECISION=ALLOW | TRUST=100
2026-02-28 13:34:16 | USER=admin | ROLE=admin | PATH=/admin/reset_trust/10 | DECISION=ALLOW | TRUST=100
2026-02-28 13:34:16 | USER=admin | ROLE=admin | PATH=/admin/trust_management | DECISION=ALLOW | TRUST=100
2026-02-28 13:34:17 | USER=admin | ROLE=admin | PATH=/dashboard | DECISION=ALLOW | TRUST=100
2026-02-28 13:34:22 | USER=admin | ROLE=admin | PATH=/admin/users | DECISION=ALLOW | TRUST=100
2026-02-28 13:34:26 | USER=admin | ROLE=admin | PATH=/logout | DECISION=DENY_RBAC | TRUST=85
2026-02-28 13:34:26 | USER=admin | ROLE=admin | PATH=/restricted | DECISION=DENY_RBAC | TRUST=70
2026-02-28 13:34:27 | USER=admin | ROLE=admin | PATH=/restricted | DECISION=DENY_RBAC | TRUST=55
2026-02-28 13:34:27 | USER=admin | ROLE=admin | PATH=/restricted | DECISION=DENY_RBAC | TRUST=40
2026-02-28 13:34:27 | USER=admin | ROLE=admin | PATH=/restricted | DECISION=DENY_RBAC | TRUST=25
2026-02-28 13:39:15 | USER=admin | ROLE=admin | PATH=/dashboard | DECISION=ALLOW | TRUST=100
2026-02-28 13:39:19 | USER=admin | ROLE=admin | PATH=/admin/trust_management | DECISION=ALLOW | TRUST=100
2026-02-28 13:39:21 | USER=admin | ROLE=admin | PATH=/logout | DECISION=DENY_RBAC | TRUST=85
2026-02-28 13:39:21 | USER=admin | ROLE=admin | PATH=/restricted | DECISION=DENY_RBAC | TRUST=70
2026-02-28 13:39:21 | USER=admin | ROLE=admin | PATH=/restricted | DECISION=DENY_RBAC | TRUST=55
2026-02-28 13:39:21 | USER=admin | ROLE=admin | PATH=/restricted | DECISION=DENY_RBAC | TRUST=40
2026-02-28 13:39:21 | USER=admin | ROLE=admin | PATH=/restricted | DECISION=DENY_RBAC | TRUST=25
2026-02-28 13:44:27 | USER=admin | ROLE=admin | PATH=/dashboard | DECISION=ALLOW | TRUST=100
2026-02-28 13:44:31 | USER=admin | ROLE=admin | PATH=/admin/trust_management | DECISION=ALLOW | TRUST=100
2026-02-28 13:44:33 | USER=admin | ROLE=admin | PATH=/dashboard | DECISION=ALLOW | TRUST=100
2026-02-28 13:44:36 | USER=admin | ROLE=admin | PATH=/admin/logs | DECISION=ALLOW | TRUST=100
2026-02-28 13:44:38 | USER=admin | ROLE=admin | PATH=/dashboard | DECISION=ALLOW | TRUST=100
2026-02-28 13:44:40 | USER=admin | ROLE=admin | PATH=/admin/classes | DECISION=ALLOW | TRUST=100
2026-02-28 13:44:46 | USER=admin | ROLE=admin | PATH=/admin/classes/add | DECISION=ALLOW | TRUST=100
2026-02-28 13:44:49 | USER=admin | ROLE=admin | PATH=/admin/classes | DECISION=ALLOW | TRUST=100
2026-02-28 13:44:50 | USER=admin | ROLE=admin | PATH=/admin/classes/enroll | DECISION=ALLOW | TRUST=100
2026-02-28 13:44:53 | USER=admin | ROLE=admin | PATH=/admin/classes | DECISION=ALLOW | TRUST=100
2026-02-28 13:44:54 | USER=admin | ROLE=admin | PATH=/dashboard | DECISION=ALLOW | TRUST=100
2026-02-28 13:44:57 | USER=admin | ROLE=admin | PATH=/logout | DECISION=DENY_RBAC | TRUST=85
2026-02-28 13:44:57 | USER=admin | ROLE=admin | PATH=/restricted | DECISION=DENY_RBAC | TRUST=70
